"key","scientificName","decimalLatitude","decimalLongitude","issues","datasetKey","publishingOrgKey","networkKeys","installationKey","publishingCountry","protocol","lastCrawled","lastParsed","crawlId","extensions","basisOfRecord","taxonKey","kingdomKey","phylumKey","classKey","orderKey","familyKey","genusKey","speciesKey","acceptedTaxonKey","acceptedScientificName","kingdom","phylum","order","family","genus","species","genericName","specificEpithet","taxonRank","taxonomicStatus","coordinateUncertaintyInMeters","stateProvince","year","month","day","modified","license","identifiers","facts","relations","class","countryCode","country","rightsHolder","identifier","gbifID","occurrenceID","taxonID"
"1950856597","Meles meles (Linnaeus, 1758)",49.68,6.19,"cudc","962f59bc-f762-11e1-a439-00145eb45e9a","75642970-f855-11dd-8235-b8a03c50a862","none","82aa92d4-0834-4396-b677-e04137b6961c","LU","DWC_ARCHIVE","2019-04-24T08:18:18.717+0000","2019-03-06T12:12:04.238+0000",89,"none","HUMAN_OBSERVATION",2433875,1,44,359,732,5307,2433867,2433875,2433875,"Meles meles (Linnaeus, 1758)","Animalia","Chordata","Carnivora","Mustelidae","Meles","Meles meles","Meles","meles","SPECIES","ACCEPTED",NA,NA,2018,1,24,NA,"http://creativecommons.org/publicdomain/zero/1.0/legalcode","none","none","none","Mammalia","LU","Luxembourg",NA,"MNHNL0000000493R","1950856597","MNHNL0000000493R","MNHSYS0000007533"
"1967869632","Capreolus capreolus (Linnaeus, 1758)",53.3,6.15,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:57:11.442+0000","2018-12-19T19:57:11.904+0000",3,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",5000,"Friesland",2018,1,30,"2018-02-03T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148157085@OBS","1967869632","https://observation.org/observation/148157085",NA
"1967872444","Sciurus vulgaris Linnaeus, 1758",53.1,6.55,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:57:13.243+0000","2018-12-19T19:57:13.320+0000",3,"none","HUMAN_OBSERVATION",8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",5000,"Drenthe",2018,1,21,"2018-02-02T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148147059@OBS","1967872444","https://observation.org/observation/148147059",NA
"1967883867","Capreolus capreolus (Linnaeus, 1758)",53,6.85,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:58:47.939+0000","2018-12-19T19:58:47.986+0000",3,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",5000,"Drenthe",2018,1,31,"2018-01-31T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148103768@OBS","1967883867","https://observation.org/observation/148103768",NA
"1967890319","Lepus europaeus Pallas, 1778",52.6,4.9,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:58:52.413+0000","2018-12-19T19:58:52.594+0000",3,"none","HUMAN_OBSERVATION",7952072,1,44,359,785,9379,2436691,7952072,7952072,"Lepus europaeus Pallas, 1778","Animalia","Chordata","Lagomorpha","Leporidae","Lepus","Lepus europaeus","Lepus","europaeus","SPECIES","ACCEPTED",5000,"Noord-Holland",2018,1,30,"2018-01-30T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148078125@OBS","1967890319","https://observation.org/observation/148078125",NA
"1967895865","Castor fiber Linnaeus, 1758",51.7,4.65,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:58:55.613+0000","2018-12-19T19:58:55.791+0000",3,"none","HUMAN_OBSERVATION",4409131,1,44,359,1459,5493,3240758,4409131,4409131,"Castor fiber Linnaeus, 1758","Animalia","Chordata","Rodentia","Castoridae","Castor","Castor fiber","Castor","fiber","SPECIES","ACCEPTED",5000,"Noord-Brabant",2018,1,29,"2018-02-02T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148059583@OBS","1967895865","https://observation.org/observation/148059583",NA
"1967896175","Sciurus vulgaris Linnaeus, 1758",52.05,4.3,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:58:55.754+0000","2018-12-19T19:58:56.016+0000",3,"none","HUMAN_OBSERVATION",8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",5000,"Zuid-Holland",2018,1,29,"2018-01-29T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148058853@OBS","1967896175","https://observation.org/observation/148058853",NA
"1967896503","Oryctolagus cuniculus (Linnaeus, 1758)",50.75,5.95,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:58:55.927+0000","2018-12-19T19:58:56.093+0000",3,"none","HUMAN_OBSERVATION",2436940,1,44,359,785,9379,2436939,2436940,2436940,"Oryctolagus cuniculus (Linnaeus, 1758)","Animalia","Chordata","Lagomorpha","Leporidae","Oryctolagus","Oryctolagus cuniculus","Oryctolagus","cuniculus","SPECIES","ACCEPTED",5000,"Limburg",2018,1,28,"2018-01-29T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148058594@OBS","1967896503","https://observation.org/observation/148058594",NA
"1967896518","Capreolus capreolus (Linnaeus, 1758)",50.75,5.95,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:58:55.942+0000","2018-12-19T19:58:56.064+0000",3,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",5000,"Limburg",2018,1,28,"2018-01-29T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148058448@OBS","1967896518","https://observation.org/observation/148058448",NA
"1967898264","Phoca vitulina Linnaeus, 1758",52.2,4.4,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:58:56.855+0000","2018-12-19T19:58:57.126+0000",3,"none","HUMAN_OBSERVATION",2434793,1,44,359,732,5310,2433485,2434793,2434793,"Phoca vitulina Linnaeus, 1758","Animalia","Chordata","Carnivora","Phocidae","Phoca","Phoca vitulina","Phoca","vitulina","SPECIES","ACCEPTED",5000,"Zuid-Holland",2018,1,26,"2018-01-29T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148052140@OBS","1967898264","https://observation.org/observation/148052140",NA
"1967899901","Capreolus capreolus (Linnaeus, 1758)",51.25,3.8,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:58:57.692+0000","2018-12-19T19:58:57.846+0000",3,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",5000,"Zeeland",2018,1,28,"2018-01-29T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148043795@OBS","1967899901","https://observation.org/observation/148043795",NA
"1967901239","Phocoena phocoena (Linnaeus, 1758)",51.4,3.55,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:58:58.444+0000","2018-12-19T19:58:58.637+0000",3,"none","HUMAN_OBSERVATION",2440669,1,44,359,733,9361,2440664,2440669,2440669,"Phocoena phocoena (Linnaeus, 1758)","Animalia","Chordata","Cetacea","Phocoenidae","Phocoena","Phocoena phocoena","Phocoena","phocoena","SPECIES","ACCEPTED",5000,"Zeeland",2018,1,28,"2018-01-28T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148040353@OBS","1967901239","https://observation.org/observation/148040353",NA
"1967903167","Capreolus capreolus (Linnaeus, 1758)",53.1,6.2,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:58:59.484+0000","2018-12-19T19:58:59.680+0000",3,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",5000,"Groningen",2018,1,27,"2018-01-28T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148033420@OBS","1967903167","https://observation.org/observation/148033420",NA
"1967903694","Capreolus capreolus (Linnaeus, 1758)",51.85,5.2,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:58:59.762+0000","2018-12-19T19:58:59.869+0000",3,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",5000,"Gelderland",2018,1,28,"2018-01-28T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148031615@OBS","1967903694","https://observation.org/observation/148031615",NA
"1967903826","Sciurus vulgaris Linnaeus, 1758",53.15,6.55,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:58:59.788+0000","2018-12-19T19:58:59.926+0000",3,"none","HUMAN_OBSERVATION",8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",5000,"Groningen",2018,1,26,"2018-01-28T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148031323@OBS","1967903826","https://observation.org/observation/148031323",NA
"1967904910","Halichoerus grypus (Fabricius, 1791)",52.45,4.5,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T19:59:00.320+0000","2018-12-19T19:59:00.352+0000",3,"none","HUMAN_OBSERVATION",2434806,1,44,359,732,5310,2434805,2434806,2434806,"Halichoerus grypus (Fabricius, 1791)","Animalia","Chordata","Carnivora","Phocidae","Halichoerus","Halichoerus grypus","Halichoerus","grypus","SPECIES","ACCEPTED",5000,"Noord-Holland",2018,1,13,"2018-01-28T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148028618@OBS","1967904910","https://observation.org/observation/148028618",NA
"1967908500","Sciurus vulgaris Linnaeus, 1758",53.2,6.5,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:00:30.627+0000","2018-12-19T20:00:30.681+0000",3,"none","HUMAN_OBSERVATION",8211070,1,44,359,1459,9456,2437489,8211070,8211070,"Sciurus vulgaris Linnaeus, 1758","Animalia","Chordata","Rodentia","Sciuridae","Sciurus","Sciurus vulgaris","Sciurus","vulgaris","SPECIES","ACCEPTED",5000,"Groningen",2018,1,28,"2018-01-28T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148018378@OBS","1967908500","https://observation.org/observation/148018378",NA
"1967909235","Felis catus Linnaeus, 1758",52.95,4.7,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:00:30.973+0000","2018-12-19T20:00:31.015+0000",3,"none","HUMAN_OBSERVATION",2435035,1,44,359,732,9703,2435022,2435035,2435035,"Felis catus Linnaeus, 1758","Animalia","Chordata","Carnivora","Felidae","Felis","Felis catus","Felis","catus","SPECIES","ACCEPTED",5000,"Noord-Holland",2018,1,28,"2018-01-28T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148015442@OBS","1967909235","https://observation.org/observation/148015442",NA
"1967909296","Phoca vitulina Linnaeus, 1758",52.45,4.55,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:00:31.023+0000","2018-12-19T20:00:31.114+0000",3,"none","HUMAN_OBSERVATION",2434793,1,44,359,732,5310,2433485,2434793,2434793,"Phoca vitulina Linnaeus, 1758","Animalia","Chordata","Carnivora","Phocidae","Phoca","Phoca vitulina","Phoca","vitulina","SPECIES","ACCEPTED",5000,"Noord-Holland",2018,1,28,"2018-01-28T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148016064@OBS","1967909296","https://observation.org/observation/148016064",NA
"1967912285","Castor fiber Linnaeus, 1758",51.8,4.5,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:00:32.966+0000","2018-12-19T20:00:34.364+0000",3,"none","HUMAN_OBSERVATION",4409131,1,44,359,1459,5493,3240758,4409131,4409131,"Castor fiber Linnaeus, 1758","Animalia","Chordata","Rodentia","Castoridae","Castor","Castor fiber","Castor","fiber","SPECIES","ACCEPTED",5000,"Zuid-Holland",2018,1,27,"2018-01-28T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","148007217@OBS","1967912285","https://observation.org/observation/148007217",NA
"1967915079","Oryctolagus cuniculus (Linnaeus, 1758)",51.95,5.95,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:00:35.348+0000","2018-12-19T20:00:36.991+0000",3,"none","HUMAN_OBSERVATION",2436940,1,44,359,785,9379,2436939,2436940,2436940,"Oryctolagus cuniculus (Linnaeus, 1758)","Animalia","Chordata","Lagomorpha","Leporidae","Oryctolagus","Oryctolagus cuniculus","Oryctolagus","cuniculus","SPECIES","ACCEPTED",5000,"Gelderland",2018,1,27,"2018-01-27T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","147997700@OBS","1967915079","https://observation.org/observation/147997700",NA
"1967915596","Capreolus capreolus (Linnaeus, 1758)",53.05,7.15,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:00:35.746+0000","2018-12-19T20:00:36.183+0000",3,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",5000,"Groningen",2018,1,27,"2018-01-27T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","147997018@OBS","1967915596","https://observation.org/observation/147997018",NA
"1967918111","Bos taurus Linnaeus, 1758",52.4,5.25,"txmathi","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:00:38.413+0000","2018-12-19T20:00:39.642+0000",3,"none","HUMAN_OBSERVATION",2441022,1,44,359,731,9614,2441017,2441022,2441022,"Bos taurus Linnaeus, 1758","Animalia","Chordata","Artiodactyla","Bovidae","Bos","Bos taurus","Bos","taurus","SPECIES","ACCEPTED",5000,"Flevoland",2018,1,27,"2018-01-27T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","147989168@OBS","1967918111","https://observation.org/observation/147989168",NA
"1967918589","Vulpes vulpes (Linnaeus, 1758)",52.4,5.4,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:00:38.812+0000","2018-12-19T20:00:39.547+0000",3,"none","HUMAN_OBSERVATION",5219243,1,44,359,732,9701,5219234,5219243,5219243,"Vulpes vulpes (Linnaeus, 1758)","Animalia","Chordata","Carnivora","Canidae","Vulpes","Vulpes vulpes","Vulpes","vulpes","SPECIES","ACCEPTED",5000,"Flevoland",2018,1,27,"2018-01-27T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","147989131@OBS","1967918589","https://observation.org/observation/147989131",NA
"1967924048","Oryctolagus cuniculus (Linnaeus, 1758)",51.55,4.55,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:00:41.971+0000","2018-12-19T20:00:42.347+0000",3,"none","HUMAN_OBSERVATION",2436940,1,44,359,785,9379,2436939,2436940,2436940,"Oryctolagus cuniculus (Linnaeus, 1758)","Animalia","Chordata","Lagomorpha","Leporidae","Oryctolagus","Oryctolagus cuniculus","Oryctolagus","cuniculus","SPECIES","ACCEPTED",5000,"Noord-Brabant",2018,1,27,"2018-01-27T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","147973216@OBS","1967924048","https://observation.org/observation/147973216",NA
"1967926751","Capreolus capreolus (Linnaeus, 1758)",53,6.75,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:00:43.408+0000","2018-12-19T20:00:43.739+0000",3,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",5000,"Drenthe",2018,1,26,"2018-01-26T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","147963911@OBS","1967926751","https://observation.org/observation/147963911",NA
"1967928909","Felis catus Linnaeus, 1758",53,4.75,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:00:44.500+0000","2018-12-19T20:00:44.554+0000",3,"none","HUMAN_OBSERVATION",2435035,1,44,359,732,9703,2435022,2435035,2435035,"Felis catus Linnaeus, 1758","Animalia","Chordata","Carnivora","Felidae","Felis","Felis catus","Felis","catus","SPECIES","ACCEPTED",5000,"Noord-Holland",2018,1,26,"2018-01-26T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","147958117@OBS","1967928909","https://observation.org/observation/147958117",NA
"1967931430","Lepus europaeus Pallas, 1778",52,4.45,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:01:24.100+0000","2018-12-19T20:01:24.181+0000",3,"none","HUMAN_OBSERVATION",7952072,1,44,359,785,9379,2436691,7952072,7952072,"Lepus europaeus Pallas, 1778","Animalia","Chordata","Lagomorpha","Leporidae","Lepus","Lepus europaeus","Lepus","europaeus","SPECIES","ACCEPTED",5000,"Zuid-Holland",2018,1,26,"2018-01-26T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","147949502@OBS","1967931430","https://observation.org/observation/147949502",NA
"1967932922","Meles meles (Linnaeus, 1758)",51.75,5.75,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:01:24.811+0000","2018-12-19T20:01:24.862+0000",3,"none","HUMAN_OBSERVATION",2433875,1,44,359,732,5307,2433867,2433875,2433875,"Meles meles (Linnaeus, 1758)","Animalia","Chordata","Carnivora","Mustelidae","Meles","Meles meles","Meles","meles","SPECIES","ACCEPTED",5000,"Gelderland",2018,1,26,"2018-01-26T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","147945144@OBS","1967932922","https://observation.org/observation/147945144",NA
"1967933175","Oryctolagus cuniculus (Linnaeus, 1758)",51.85,4.25,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:01:24.921+0000","2018-12-19T20:01:24.972+0000",3,"none","HUMAN_OBSERVATION",2436940,1,44,359,785,9379,2436939,2436940,2436940,"Oryctolagus cuniculus (Linnaeus, 1758)","Animalia","Chordata","Lagomorpha","Leporidae","Oryctolagus","Oryctolagus cuniculus","Oryctolagus","cuniculus","SPECIES","ACCEPTED",5000,"Zuid-Holland",2018,1,26,"2018-01-26T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","147943848@OBS","1967933175","https://observation.org/observation/147943848",NA
"1967937357","Capreolus capreolus (Linnaeus, 1758)",53.2,6.65,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:01:26.556+0000","2018-12-19T20:01:26.609+0000",3,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",5000,"Groningen",2018,1,25,"2018-01-25T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","147928323@OBS","1967937357","https://observation.org/observation/147928323",NA
"1967937556","Capreolus capreolus (Linnaeus, 1758)",52.35,5.3,"","8a863029-f435-446a-821e-275f4f641165","c8d737e0-2ff8-42e8-b8fc-6b805d26fc5f","none","85ccfd1a-a837-48d6-9a87-96c99f6fe012","NL","DWC_ARCHIVE","2018-12-19T20:01:26.644+0000","2018-12-19T20:01:26.661+0000",3,"none","HUMAN_OBSERVATION",5220126,1,44,359,731,5298,2440927,5220126,5220126,"Capreolus capreolus (Linnaeus, 1758)","Animalia","Chordata","Artiodactyla","Cervidae","Capreolus","Capreolus capreolus","Capreolus","capreolus","SPECIES","ACCEPTED",5000,"Flevoland",2018,1,25,"2018-01-25T00:00:00.000+0000","http://creativecommons.org/licenses/by-nc/4.0/legalcode","none","none","none","Mammalia","NL","Netherlands","Stichting Natuurinformatie","147927540@OBS","1967937556","https://observation.org/observation/147927540",NA
